文件名		0.9下召回率	0.7下召回率	0.5下召回率
102018.JPG	0.125000	1.000000	1.000000
102019.JPG	0.111111	1.000000	1.000000
102020.JPG	0.428571	1.000000	1.000000
102021.JPG	0.000000	1.000000	1.000000
102022.JPG	0.333333	1.000000	1.000000
102023.JPG	0.125000	1.000000	1.000000
102024.JPG	0.000000	1.000000	1.000000
102025.JPG	0.333333	1.000000	1.000000
102026.JPG	0.000000	0.857143	1.000000
102027.JPG	0.500000	0.750000	1.000000
102028.JPG	0.125000	1.000000	1.000000
102029.JPG	0.000000	0.875000	0.875000
102030.JPG	0.142857	0.857143	1.000000
102031.JPG	0.333333	1.000000	1.000000
102032.JPG	0.000000	1.000000	1.000000
102033.JPG	1.000000	1.000000	1.000000
102034.JPG	0.000000	0.750000	1.000000
102035.JPG	0.000000	0.800000	1.000000
102036.JPG	0.000000	0.800000	1.000000
102037.JPG	0.000000	1.000000	1.000000
102038.JPG	0.500000	1.000000	1.000000
103001.JPG	0.285714	1.000000	1.000000
103002.JPG	0.111111	1.000000	1.000000
103003.JPG	0.000000	0.857143	1.000000
103004.JPG	0.285714	1.000000	1.000000
103005.JPG	0.200000	0.800000	1.000000
103006.JPG	0.333333	1.000000	1.000000
103007.JPG	0.166667	1.000000	1.000000
103008.JPG	0.200000	1.000000	1.000000
103009.JPG	0.285714	1.000000	1.000000
103010.JPG	0.000000	0.875000	1.000000
103011.JPG	0.000000	1.000000	1.000000
103012.JPG	0.375000	1.000000	1.000000
103013.JPG	0.100000	1.000000	1.000000
103014.JPG	0.400000	0.900000	1.000000
103015.JPG	0.222222	1.000000	1.000000
103016.JPG	0.125000	0.750000	0.875000
103017.JPG	0.200000	0.800000	1.000000
103019.JPG	0.000000	1.000000	1.000000
103020.JPG	0.333333	1.000000	1.000000
103021.JPG	0.125000	1.000000	1.000000
103022.JPG	0.333333	1.000000	1.000000
103023.JPG	0.000000	0.909091	0.909091
103024.JPG	0.100000	0.800000	1.000000
103025.JPG	0.375000	1.000000	1.000000
103026.JPG	0.400000	1.000000	1.000000
103027.JPG	0.250000	0.750000	1.000000
103028.JPG	0.200000	0.900000	1.000000
103029.JPG	0.333333	0.916667	1.000000
103030.JPG	0.125000	0.875000	0.875000
103031.JPG	0.076923	0.846154	0.923077
103032.JPG	0.142857	1.000000	1.000000
103033.JPG	0.000000	0.833333	1.000000
103034.JPG	0.000000	0.875000	1.000000
103035.JPG	0.111111	0.888889	1.000000
103036.JPG	0.272727	0.909091	1.000000
103037.JPG	0.600000	1.000000	1.000000
103038.JPG	0.200000	0.800000	0.900000
103039.JPG	0.000000	1.000000	1.000000
103040.JPG	0.000000	1.000000	1.000000
103042.JPG	0.111111	0.888889	1.000000
103043.JPG	0.142857	0.857143	1.000000
103044.JPG	0.100000	0.800000	1.000000
103045.JPG	0.125000	0.750000	1.000000
103046.JPG	0.600000	1.000000	1.000000
103047.JPG	0.200000	1.000000	1.000000
103048.JPG	0.000000	0.857143	1.000000
104001.JPG	0.000000	0.600000	1.000000
104002.JPG	0.000000	1.000000	1.000000
104003.JPG	0.000000	1.000000	1.000000
104004.JPG	0.000000	1.000000	1.000000
104005.JPG	0.250000	0.750000	1.000000
104006.JPG	0.250000	1.000000	1.000000
104007.JPG	0.333333	1.000000	1.000000
104008.JPG	1.000000	1.000000	1.000000
104009.JPG	0.000000	0.875000	0.875000
104010.JPG	0.000000	1.000000	1.000000
104011.JPG	0.125000	1.000000	1.000000
104012.JPG	0.111111	0.777778	1.000000
104013.JPG	0.000000	0.750000	1.000000
104014.JPG	0.000000	1.000000	1.000000
104015.JPG	0.000000	0.833333	1.000000
104016.JPG	0.166667	1.000000	1.000000
104017.JPG	0.375000	1.000000	1.000000
104018.JPG	0.500000	1.000000	1.000000
104019.JPG	0.000000	0.833333	1.000000
104020.JPG	0.000000	0.714286	0.857143
104021.JPG	0.000000	0.750000	1.000000
104022.JPG	0.400000	0.800000	1.000000
104023.JPG	0.000000	1.000000	1.000000
104024.JPG	0.000000	1.000000	1.000000
104025.JPG	0.333333	0.666667	1.000000
104026.JPG	0.333333	1.000000	1.000000
104027.JPG	0.000000	1.000000	1.000000
104028.JPG	0.000000	1.000000	1.000000
104029.JPG	0.125000	0.875000	1.000000
104030.JPG	0.142857	0.928571	1.000000
104031.JPG	0.166667	1.000000	1.000000
104032.JPG	0.000000	1.000000	1.000000
104033.JPG	0.666667	1.000000	1.000000
104034.JPG	0.000000	1.000000	1.000000
104035.JPG	0.000000	1.000000	1.000000
104036.JPG	0.000000	1.000000	1.000000
104037.JPG	0.333333	1.000000	1.000000
104038.JPG	0.500000	1.000000	1.000000
104048.JPG	0.250000	1.000000	1.000000
105001.JPG	0.200000	1.000000	1.000000
105002.JPG	0.250000	1.000000	1.000000
105003.JPG	0.000000	0.833333	1.000000
105004.JPG	0.500000	1.000000	1.000000
105005.JPG	0.125000	0.875000	1.000000
105006.JPG	0.000000	1.000000	1.000000
105007.JPG	0.166667	1.000000	1.000000
105008.JPG	0.250000	0.750000	0.750000
105009.JPG	0.333333	1.000000	1.000000
105010.JPG	0.142857	0.857143	1.000000
105011.JPG	0.222222	1.000000	1.000000
105012.JPG	0.000000	0.857143	1.000000
105013.JPG	0.500000	1.000000	1.000000
105014.JPG	0.250000	1.000000	1.000000
105015.JPG	0.000000	0.900000	1.000000
105016.JPG	0.333333	1.000000	1.000000
105017.JPG	0.000000	0.857143	1.000000
105018.JPG	0.083333	0.833333	1.000000
105019.JPG	0.166667	1.000000	1.000000
105020.JPG	0.000000	0.900000	1.000000
105021.JPG	0.000000	0.750000	1.000000
105022.JPG	0.000000	1.000000	1.000000
105023.JPG	0.285714	1.000000	1.000000
105024.JPG	0.300000	1.000000	1.000000
105025.JPG	0.000000	0.833333	1.000000
105026.JPG	0.111111	0.888889	1.000000
105027.JPG	0.000000	1.000000	1.000000
105028.JPG	0.111111	0.888889	1.000000
105029.JPG	0.500000	1.000000	1.000000
105030.JPG	0.100000	1.000000	1.000000
105031.JPG	0.200000	0.900000	1.000000
105032.JPG	0.142857	0.857143	1.000000
105033.JPG	0.285714	1.000000	1.000000
105034.JPG	0.222222	0.888889	1.000000
105035.JPG	0.125000	0.875000	1.000000
105036.JPG	0.125000	0.875000	1.000000
105037.JPG	0.000000	1.000000	1.000000
105038.JPG	0.000000	1.000000	1.000000
105039.JPG	0.000000	1.000000	1.000000
105040.JPG	0.500000	1.000000	1.000000
105041.JPG	0.000000	1.000000	1.000000
105042.JPG	0.200000	1.000000	1.000000
105043.JPG	0.111111	0.888889	1.000000
105044.JPG	0.333333	1.000000	1.000000
105045.JPG	0.200000	1.000000	1.000000
105046.JPG	0.333333	0.833333	1.000000
105047.JPG	0.142857	1.000000	1.000000
106001.JPG	0.250000	1.000000	1.000000
106002.JPG	0.285714	1.000000	1.000000
106003.JPG	0.500000	0.750000	1.000000
106004.JPG	0.200000	0.800000	1.000000
106005.JPG	0.428571	0.857143	1.000000
106006.JPG	0.000000	0.800000	1.000000
106007.JPG	0.166667	0.833333	1.000000
106008.JPG	0.000000	1.000000	1.000000
106009.JPG	0.400000	1.000000	1.000000
106010.JPG	0.100000	1.000000	1.000000
106011.JPG	0.125000	0.875000	1.000000
106012.JPG	0.285714	0.714286	1.000000
106013.JPG	0.125000	1.000000	1.000000
106014.JPG	0.666667	1.000000	1.000000
106015.JPG	0.000000	1.000000	1.000000
106016.JPG	0.750000	1.000000	1.000000
106017.JPG	0.142857	0.857143	1.000000
106018.JPG	0.000000	1.000000	1.000000
106019.JPG	0.400000	1.000000	1.000000
106020.JPG	0.400000	1.000000	1.000000
106021.JPG	0.166667	1.000000	1.000000
106022.JPG	0.000000	0.750000	1.000000
106023.JPG	0.000000	1.000000	1.000000
106024.JPG	0.000000	0.900000	1.000000
106025.JPG	0.222222	1.000000	1.000000
106026.JPG	0.000000	0.857143	1.000000
106027.JPG	0.222222	1.000000	1.000000
106028.JPG	0.111111	0.888889	1.000000
106029.JPG	0.000000	1.000000	1.000000
106030.JPG	0.000000	1.000000	1.000000
106031.JPG	0.000000	0.857143	1.000000
106032.JPG	0.285714	1.000000	1.000000
106033.JPG	0.000000	0.800000	1.000000
106034.JPG	0.111111	1.000000	1.000000
106035.JPG	0.142857	0.857143	1.000000
106036.JPG	0.000000	1.000000	1.000000
106037.JPG	0.000000	0.750000	1.000000
106038.JPG	0.181818	1.000000	1.000000
106039.JPG	0.090909	1.000000	1.000000
106040.JPG	0.250000	0.875000	1.000000
106041.JPG	0.000000	0.857143	1.000000
106042.JPG	0.333333	1.000000	1.000000
106043.JPG	0.000000	0.833333	1.000000
106044.JPG	0.500000	1.000000	1.000000
106045.JPG	0.000000	1.000000	1.000000
106046.JPG	0.166667	1.000000	1.000000
107000.JPG	0.250000	0.875000	1.000000
107001.JPG	0.285714	0.714286	1.000000
107002.JPG	0.230769	0.923077	1.000000
107003.JPG	0.200000	0.900000	1.000000
107004.JPG	0.000000	0.857143	1.000000
107005.JPG	0.000000	0.900000	1.000000
107006.JPG	0.142857	1.000000	1.000000
107007.JPG	0.363636	0.909091	1.000000
107008.JPG	0.333333	0.888889	1.000000
107009.JPG	0.000000	0.785714	1.000000
107010.JPG	0.250000	0.875000	1.000000
107011.JPG	0.100000	0.900000	1.000000
107012.JPG	0.100000	1.000000	1.000000
107013.JPG	0.200000	1.000000	1.000000
107014.JPG	0.333333	1.000000	1.000000
107015.JPG	0.100000	1.000000	1.000000
107016.JPG	0.142857	1.000000	1.000000
107017.JPG	0.272727	0.909091	1.000000
107018.JPG	0.375000	0.750000	1.000000
107019.JPG	0.100000	1.000000	1.000000
107020.JPG	0.200000	1.000000	1.000000
107021.JPG	0.307692	0.846154	1.000000
107022.JPG	0.142857	0.857143	1.000000
107023.JPG	0.250000	0.916667	1.000000
107024.JPG	0.133333	0.866667	0.933333
107025.JPG	0.111111	1.000000	1.000000
107026.JPG	0.083333	0.833333	0.916667
107029.JPG	0.333333	0.888889	1.000000
107030.JPG	0.125000	0.875000	1.000000
107031.JPG	0.000000	0.888889	0.888889
107032.JPG	0.200000	0.800000	1.000000
107033.JPG	0.400000	0.900000	1.000000
107034.JPG	0.214286	0.714286	0.857143
107035.JPG	0.076923	0.923077	1.000000
107036.JPG	0.181818	0.909091	1.000000
107037.JPG	0.400000	0.700000	0.900000
107038.JPG	0.062500	0.875000	1.000000
107039.JPG	0.083333	0.916667	1.000000
107040.JPG	0.125000	0.875000	0.937500
107041.JPG	0.181818	0.909091	1.000000
107042.JPG	0.000000	0.733333	0.933333
107043.JPG	0.214286	0.857143	1.000000
108001.JPG	0.333333	1.000000	1.000000
108002.JPG	0.333333	1.000000	1.000000
108003.JPG	0.000000	0.800000	1.000000
108004.JPG	0.000000	1.000000	1.000000
108005.JPG	0.000000	1.000000	1.000000
108006.JPG	0.000000	1.000000	1.000000
108007.JPG	0.000000	1.000000	1.000000
108008.JPG	0.333333	0.666667	1.000000
108009.JPG	0.000000	1.000000	1.000000
108010.JPG	0.166667	0.833333	1.000000
108011.JPG	0.000000	0.875000	1.000000
108012.JPG	0.142857	1.000000	1.000000
108013.JPG	0.000000	1.000000	1.000000
108014.JPG	0.222222	1.000000	1.000000
108015.JPG	0.000000	1.000000	1.000000
108016.JPG	0.200000	1.000000	1.000000
108017.JPG	0.200000	1.000000	1.000000
108018.JPG	0.000000	0.800000	1.000000
108019.JPG	0.000000	1.000000	1.000000
108020.JPG	0.200000	0.900000	1.000000
108021.JPG	0.230769	0.923077	0.923077
108022.JPG	0.250000	1.000000	1.000000
108023.JPG	0.000000	1.000000	1.000000
108024.JPG	0.000000	1.000000	1.000000
108025.JPG	0.000000	1.000000	1.000000
108026.JPG	0.333333	1.000000	1.000000
108027.JPG	0.333333	1.000000	1.000000
108028.JPG	0.000000	0.500000	1.000000
108029.JPG	0.000000	1.000000	1.000000
108030.JPG	0.333333	1.000000	1.000000
108031.JPG	0.000000	0.833333	1.000000
108032.JPG	0.166667	1.000000	1.000000
108033.JPG	0.166667	1.000000	1.000000
108034.JPG	0.166667	1.000000	1.000000
108035.JPG	0.000000	1.000000	1.000000
108036.JPG	0.000000	1.000000	1.000000
108037.JPG	0.000000	1.000000	1.000000
108038.JPG	0.250000	1.000000	1.000000
108039.JPG	0.000000	1.000000	1.000000
108040.JPG	0.000000	0.800000	1.000000
108041.JPG	0.000000	1.000000	1.000000
108042.JPG	0.000000	1.000000	1.000000
108043.JPG	0.000000	1.000000	1.000000
108044.JPG	0.000000	1.000000	1.000000
108045.JPG	0.142857	1.000000	1.000000
108046.JPG	0.111111	1.000000	1.000000
108047.JPG	0.000000	0.818182	1.000000
108048.JPG	0.250000	1.000000	1.000000
109001.JPG	0.500000	1.000000	1.000000
109002.JPG	0.200000	0.800000	1.000000
109003.JPG	0.333333	1.000000	1.000000
109004.JPG	0.000000	0.750000	1.000000
109005.JPG	0.250000	1.000000	1.000000
109006.JPG	0.285714	0.857143	1.000000
109007.JPG	0.600000	1.000000	1.000000
109008.JPG	0.500000	1.000000	1.000000
109009.JPG	0.000000	1.000000	1.000000
109010.JPG	0.166667	1.000000	1.000000
109011.JPG	0.500000	1.000000	1.000000
109012.JPG	0.000000	1.000000	1.000000
109013.JPG	0.000000	1.000000	1.000000
109014.JPG	0.250000	1.000000	1.000000
109015.JPG	0.000000	1.000000	1.000000
109016.JPG	0.000000	0.800000	0.800000
109017.JPG	0.200000	0.800000	1.000000
109018.JPG	0.333333	1.000000	1.000000
109019.JPG	0.000000	1.000000	1.000000
109020.JPG	0.142857	0.714286	1.000000
109021.JPG	0.500000	1.000000	1.000000
109022.JPG	0.333333	1.000000	1.000000
109023.JPG	0.000000	1.000000	1.000000
109024.JPG	0.250000	0.750000	1.000000
109025.JPG	0.250000	1.000000	1.000000
109026.JPG	0.000000	1.000000	1.000000
109027.JPG	0.333333	1.000000	1.000000
109028.JPG	0.500000	1.000000	1.000000
109029.JPG	0.142857	1.000000	1.000000
109030.JPG	0.400000	0.800000	0.800000
109031.JPG	0.166667	0.833333	1.000000
109032.JPG	0.250000	0.750000	0.750000
109033.JPG	0.000000	0.000000	0.000000
109034.JPG	0.500000	1.000000	1.000000
109035.JPG	0.250000	1.000000	1.000000
109036.JPG	0.222222	0.888889	1.000000
109037.JPG	0.250000	1.000000	1.000000
109038.JPG	0.000000	1.000000	1.000000
109039.JPG	0.666667	1.000000	1.000000
109040.JPG	1.000000	1.000000	1.000000
109041.JPG	0.250000	1.000000	1.000000
109042.JPG	0.500000	1.000000	1.000000
109043.JPG	0.750000	1.000000	1.000000
109044.JPG	0.250000	1.000000	1.000000
110001.JPG	0.000000	1.000000	1.000000
110002.JPG	0.500000	1.000000	1.000000
110003.JPG	0.000000	1.000000	1.000000
110004.JPG	0.500000	1.000000	1.000000
110005.JPG	0.000000	0.750000	1.000000
110006.JPG	0.000000	1.000000	1.000000
110007.JPG	0.000000	0.500000	1.000000
110008.JPG	1.000000	1.000000	1.000000
110009.JPG	0.200000	0.800000	1.000000
110010.JPG	1.000000	1.000000	1.000000
110011.JPG	0.000000	1.000000	1.000000
110012.JPG	0.000000	1.000000	1.000000
110013.JPG	0.000000	0.750000	1.000000
110014.JPG	0.000000	0.500000	0.500000
110015.JPG	0.250000	1.000000	1.000000
110016.JPG	0.000000	1.000000	1.000000
110017.JPG	0.000000	1.000000	1.000000
110018.JPG	0.000000	0.500000	0.750000
110019.JPG	0.000000	0.500000	1.000000
110020.JPG	0.000000	1.000000	1.000000
110021.JPG	0.000000	1.000000	1.000000
110022.JPG	0.000000	1.000000	1.000000
110023.JPG	0.000000	1.000000	1.000000
110024.JPG	0.000000	1.000000	1.000000
110025.JPG	0.000000	0.833333	1.000000
110026.JPG	0.500000	1.000000	1.000000
110027.JPG	0.666667	1.000000	1.000000
110028.JPG	0.000000	0.666667	1.000000
110029.JPG	0.000000	0.500000	1.000000
110030.JPG	0.000000	1.000000	1.000000
110031.JPG	0.000000	1.000000	1.000000
110032.JPG	0.166667	1.000000	1.000000
110033.JPG	0.000000	0.400000	0.600000
110034.JPG	0.500000	1.000000	1.000000
110035.JPG	0.250000	1.000000	1.000000
110036.JPG	0.000000	1.000000	1.000000
110037.JPG	0.000000	1.000000	1.000000
110038.JPG	0.250000	1.000000	1.000000
110039.JPG	0.250000	0.500000	0.750000
110040.JPG	0.000000	1.000000	1.000000
110041.JPG	0.333333	0.666667	1.000000
110042.JPG	0.000000	1.000000	1.000000
110043.JPG	0.250000	1.000000	1.000000
111001.JPG	0.000000	1.000000	1.000000
111002.JPG	0.250000	1.000000	1.000000
111003.JPG	0.000000	0.666667	0.666667
111004.JPG	0.500000	1.000000	1.000000
111005.JPG	0.000000	1.000000	1.000000
111006.JPG	0.250000	1.000000	1.000000
111007.JPG	0.250000	1.000000	1.000000
111008.JPG	0.333333	1.000000	1.000000
111009.JPG	0.500000	1.000000	1.000000
111010.JPG	0.250000	0.750000	1.000000
111011.JPG	0.000000	1.000000	1.000000
111012.JPG	0.333333	0.833333	0.833333
111013.JPG	0.000000	1.000000	1.000000
111014.JPG	0.000000	1.000000	1.000000
111015.JPG	0.000000	1.000000	1.000000
111016.JPG	0.000000	1.000000	1.000000
111017.JPG	0.000000	0.750000	1.000000
111018.JPG	0.000000	0.750000	0.750000
111019.JPG	0.000000	1.000000	1.000000
111020.JPG	0.000000	1.000000	1.000000
111021.JPG	0.000000	1.000000	1.000000
111022.JPG	0.000000	1.000000	1.000000
111023.JPG	0.500000	1.000000	1.000000
111024.JPG	0.000000	1.000000	1.000000
111025.JPG	0.000000	1.000000	1.000000
111027.JPG	0.000000	1.000000	1.000000
111028.JPG	0.500000	1.000000	1.000000
111029.JPG	0.333333	1.000000	1.000000
111030.JPG	0.000000	1.000000	1.000000
111031.JPG	1.000000	1.000000	1.000000
111032.JPG	0.000000	1.000000	1.000000
112001.JPG	0.000000	1.000000	1.000000
112002.JPG	0.000000	1.000000	1.000000
112003.JPG	0.333333	1.000000	1.000000
112004.JPG	0.000000	0.666667	0.666667
112005.JPG	0.000000	1.000000	1.000000
112006.JPG	0.000000	1.000000	1.000000
112007.JPG	0.000000	1.000000	1.000000
112008.JPG	0.000000	1.000000	1.000000
112009.JPG	0.000000	0.500000	1.000000
112010.JPG	0.000000	0.333333	1.000000
112012.JPG	0.000000	0.333333	0.666667
112013.JPG	0.000000	0.666667	0.666667
112014.JPG	0.000000	1.000000	1.000000
112015.JPG	0.000000	0.666667	1.000000
112016.JPG	0.500000	1.000000	1.000000
112017.JPG	0.000000	1.000000	1.000000
112018.JPG	0.000000	0.500000	0.750000
112019.JPG	0.000000	1.000000	1.000000
112020.JPG	0.333333	1.000000	1.000000
112021.JPG	0.000000	1.000000	1.000000
112022.JPG	0.000000	0.750000	0.750000
112023.JPG	0.500000	1.000000	1.000000
112025.JPG	0.500000	1.000000	1.000000
112026.JPG	0.000000	1.000000	1.000000
112027.JPG	0.000000	1.000000	1.000000
112028.JPG	0.000000	1.000000	1.000000
112029.JPG	0.500000	1.000000	1.000000
112030.JPG	0.000000	0.500000	1.000000
112031.JPG	0.000000	0.666667	0.666667
112032.JPG	1.000000	1.000000	1.000000
201001.JPG	0.333333	1.000000	1.000000
201002.jpg	0.111111	0.888889	1.000000
201003.jpg	0.125000	1.000000	1.000000
201004.jpg	0.090909	0.818182	1.000000
201005.jpg	0.111111	1.000000	1.000000
201006.jpg	0.176471	0.882353	1.000000
201007.jpg	0.066667	1.000000	1.000000
201008.jpg	0.142857	1.000000	1.000000
201009.jpg	0.090909	0.818182	0.909091
202001.jpg	0.333333	0.888889	1.000000
202002.jpg	0.153846	0.923077	1.000000
202003.jpg	0.000000	1.000000	1.000000
202004.jpg	0.200000	0.933333	1.000000
202005.jpg	0.000000	0.818182	0.909091
202006.jpg	0.250000	0.916667	0.916667
202007.jpg	0.090909	0.818182	1.000000
202008.jpg	0.000000	0.916667	1.000000
202009.jpg	0.000000	0.933333	1.000000
202010.jpg	0.111111	0.944444	1.000000
202011.jpg	0.125000	0.937500	1.000000
202012.jpg	0.058824	1.000000	1.000000
202013.jpg	0.111111	0.888889	1.000000
202014.jpg	0.083333	0.750000	1.000000
203001.jpg	0.000000	0.714286	1.000000
203002.jpg	0.000000	0.888889	1.000000
203003.jpg	0.076923	0.692308	0.923077
203004.jpg	0.125000	1.000000	1.000000
203005.jpg	0.000000	1.000000	1.000000
203006.jpg	0.142857	0.857143	1.000000
203007.jpg	0.153846	0.846154	1.000000
203008.jpg	0.187500	0.937500	0.937500
203009.jpg	0.090909	0.818182	0.954545
203010.jpg	0.222222	0.888889	1.000000
203011.jpg	0.000000	0.882353	0.941176
203012.jpg	0.200000	1.000000	1.000000
203013.jpg	0.230769	0.769231	1.000000
203014.jpg	0.166667	0.833333	0.916667
203015.jpg	0.083333	0.916667	0.916667
203016.jpg	0.000000	1.000000	1.000000
203017.jpg	0.000000	0.866667	1.000000
203018.jpg	0.071429	0.785714	1.000000
203019.jpg	0.227273	0.909091	0.954545
203020.jpg	0.058824	0.823529	1.000000
203021.jpg	0.153846	0.692308	0.923077
203022.jpg	0.000000	0.833333	1.000000
203023.jpg	0.083333	0.833333	1.000000
203024.jpg	0.083333	0.750000	0.916667
203025.jpg	0.181818	0.818182	0.909091
203026.jpg	0.272727	0.909091	1.000000
203027.jpg	0.250000	0.833333	1.000000
203028.jpg	0.117647	0.764706	1.000000
203029.jpg	0.230769	0.769231	0.846154
203030.jpg	0.076923	1.000000	1.000000
203031.jpg	0.300000	1.000000	1.000000
203032.jpg	0.300000	1.000000	1.000000
203033.jpg	0.142857	0.714286	0.928571
203034.jpg	0.000000	0.866667	1.000000
203035.jpg	0.272727	1.000000	1.000000
203036.jpg	0.333333	1.000000	1.000000
203037.jpg	0.000000	0.909091	1.000000
203038.jpg	0.111111	1.000000	1.000000
203039.jpg	0.076923	0.692308	1.000000
203040.jpg	0.111111	1.000000	1.000000
203041.jpg	0.000000	0.818182	1.000000
203042.jpg	0.090909	0.818182	1.000000
203043.jpg	0.250000	0.833333	1.000000
203044.jpg	0.076923	0.692308	1.000000
203045.jpg	0.230769	0.692308	1.000000
203046.jpg	0.076923	0.923077	1.000000
204001.jpg	0.181818	0.909091	1.000000
204002.jpg	0.444444	1.000000	1.000000
204003.jpg	0.142857	0.857143	1.000000
204004.jpg	0.400000	1.000000	1.000000
204005.jpg	0.285714	1.000000	1.000000
204006.jpg	0.142857	1.000000	1.000000
204007.jpg	0.166667	1.000000	1.000000
204008.jpg	0.500000	1.000000	1.000000
204009.jpg	0.333333	0.666667	1.000000
204010.jpg	0.333333	1.000000	1.000000
204011.jpg	0.000000	0.700000	0.900000
204012.jpg	0.200000	0.800000	1.000000
204013.jpg	0.111111	0.777778	1.000000
204014.jpg	0.000000	0.900000	1.000000
204015.jpg	0.500000	0.875000	1.000000
204016.jpg	0.000000	0.818182	1.000000
204017.jpg	0.142857	1.000000	1.000000
204018.jpg	0.142857	0.857143	1.000000
204019.jpg	0.222222	0.888889	1.000000
204020.jpg	0.222222	1.000000	1.000000
204021.jpg	0.428571	1.000000	1.000000
204022.jpg	0.000000	1.000000	1.000000
